event_id,period,buys,sells,sentiment
0001096906-24-002002,1,0,0,0.1764705778546718
0001096906-24-002002,2,0,0,0.1764705778546718
0001096906-24-002002,3,0,0,0.1764705778546718
0001096906-24-002002,4,0,0,0.1764705778546718
0001096906-24-002002,5,0,0,0.1764705778546718
0001096906-24-002002,6,0,0,0.1764705778546718
0001096906-24-002002,7,0,0,0.1764705778546718
0001096906-24-002002,8,0,0,0.1764705778546718
0001096906-24-002028,-8,0,0,-0.1428571377551022
0001096906-24-002028,-7,0,0,-0.1428571377551022
0001096906-24-002028,-6,0,0,-0.1428571377551022
0001096906-24-002028,-5,0,0,-0.1428571377551022
0001096906-24-002028,-4,0,0,-0.1428571377551022
0001096906-24-002028,-3,0,0,-0.1428571377551022
0001096906-24-002028,-2,0,0,-0.1428571377551022
0001096906-24-002028,-1,0,0,-0.1428571377551022
0001096906-24-002028,0,0,0,-0.1428571377551022
0001096906-24-002028,1,0,0,-0.1428571377551022
0001096906-24-002028,2,0,0,-0.1428571377551022
0001096906-24-002028,3,0,0,-0.1428571377551022
0001096906-24-002028,4,0,0,-0.1428571377551022
0001096906-24-002028,5,0,0,-0.1428571377551022
0001096906-24-002028,6,0,0,-0.1428571377551022
0001096906-24-002028,7,0,0,-0.1428571377551022
0001096906-24-002028,8,0,0,-0.1428571377551022
0001096906-24-002059,-8,0,0,-0.4999999687500019
0001096906-24-002059,-7,0,0,-0.4999999687500019
0001096906-24-002059,-6,0,0,-0.4999999687500019
0001096906-24-002059,-5,0,0,-0.4999999687500019
0001096906-24-002059,-4,0,0,-0.4999999687500019
0001096906-24-002059,-3,0,0,-0.4999999687500019
0001096906-24-002059,-2,0,0,-0.4999999687500019
0001096906-24-002059,-1,0,0,-0.4999999687500019
0001096906-24-002059,0,0,0,-0.4999999687500019
0001096906-24-002059,1,0,0,-0.4999999687500019
0001096906-24-002059,2,0,0,-0.4999999687500019
0001096906-24-002059,3,0,0,-0.4999999687500019
0001096906-24-002059,4,0,0,-0.4999999687500019
0001096906-24-002059,5,0,0,-0.4999999687500019
0001096906-24-002059,6,0,0,-0.4999999687500019
0001096906-24-002059,7,0,0,-0.4999999687500019
0001096906-24-002059,8,0,0,-0.4999999687500019
0001096906-24-002089,-8,0,0,-0.3333332962963004
0001096906-24-002089,-7,0,0,-0.3333332962963004
0001096906-24-002089,-6,0,0,-0.3333332962963004
0001096906-24-002089,-5,0,0,-0.3333332962963004
0001096906-24-002089,-4,0,0,-0.3333332962963004
0001096906-24-002089,-3,0,0,-0.3333332962963004
0001096906-24-002089,-2,0,0,-0.3333332962963004
0001096906-24-002089,-1,0,0,-0.3333332962963004
0001096906-24-002089,0,0,0,-0.3333332962963004
0001096906-24-002089,1,0,0,-0.3333332962963004
0001096906-24-002089,2,0,0,-0.3333332962963004
0001096906-24-002089,3,0,0,-0.3333332962963004
0001096906-24-002089,4,0,0,-0.3333332962963004
0001096906-24-002089,5,0,0,-0.3333332962963004
0001096906-24-002089,6,0,0,-0.3333332962963004
0001096906-24-002089,7,0,0,-0.3333332962963004
0001096906-24-002089,8,0,0,-0.3333332962963004
0001096906-24-002230,-8,0,0,-0.3120562562693424
0001096906-24-002230,-7,0,0,-0.3120562562693424
0001096906-24-002230,-6,0,0,-0.3120562562693424
0001096906-24-002230,-5,0,0,-0.3120562562693424
0001096906-24-002230,-4,0,0,-0.3120562562693424
0001096906-24-002230,-3,0,0,-0.3120562562693424
0001096906-24-002230,-2,0,0,-0.3120562562693424
0001096906-24-002230,-1,1,0,-0.3120562562693424
0001096906-24-002230,0,0,0,-0.3120562562693424
0001096906-24-002230,1,0,0,-0.3120562562693424
0001096906-24-002230,2,0,0,-0.3120562562693424
0001096906-24-002230,3,0,0,-0.3120562562693424
0001096906-24-002230,4,0,0,-0.3120562562693424
0001096906-24-002230,5,0,0,-0.3120562562693424
0001096906-24-002230,6,0,0,-0.3120562562693424
0001096906-24-002230,7,0,0,-0.3120562562693424
0001096906-24-002230,8,0,0,-0.3120562562693424
0001097149-24-000045,-8,0,0,-0.1389610187080492
0001097149-24-000045,-7,0,0,-0.1389610187080492
0001097149-24-000045,-6,0,0,-0.1389610187080492
0001097149-24-000045,-5,0,0,-0.1389610187080492
0001097149-24-000045,-4,0,0,-0.1389610187080492
0001097149-24-000045,-3,0,0,-0.1389610187080492
0001097149-24-000045,-2,0,0,-0.1389610187080492
0001097149-24-000045,-1,0,0,-0.1389610187080492
0001097149-24-000045,0,0,0,-0.1389610187080492
0001097149-24-000045,1,0,0,-0.1389610187080492
0001097149-24-000045,2,0,0,-0.1389610187080492
0001097149-24-000045,3,1,0,-0.1389610187080492
0001097149-24-000045,4,0,0,-0.1389610187080492
0001097149-24-000045,5,0,0,-0.1389610187080492
0001097149-24-000045,6,0,0,-0.1389610187080492
0001097149-24-000045,7,0,0,-0.1389610187080492
0001097149-24-000045,8,0,0,-0.1389610187080492
0001100682-24-000025,-8,0,0,-0.427018601190882
0001100682-24-000025,-7,0,0,-0.427018601190882
0001100682-24-000025,-6,0,0,-0.427018601190882
0001100682-24-000025,-5,0,0,-0.427018601190882
0001100682-24-000025,-4,0,0,-0.427018601190882
0001100682-24-000025,-3,0,0,-0.427018601190882
0001100682-24-000025,-2,0,0,-0.427018601190882
0001100682-24-000025,-1,0,1,-0.427018601190882
0001100682-24-000025,0,0,1,-0.427018601190882
0001100682-24-000025,1,0,0,-0.427018601190882
0001100682-24-000025,2,0,0,-0.427018601190882
0001100682-24-000025,3,0,0,-0.427018601190882
0001100682-24-000025,4,0,0,-0.427018601190882
0001100682-24-000025,5,0,0,-0.427018601190882
0001100682-24-000025,6,0,0,-0.427018601190882
0001100682-24-000025,7,0,0,-0.427018601190882
0001100682-24-000025,8,0,0,-0.427018601190882
0001102993-24-000102,-8,0,0,-0.25480769108265533
0001102993-24-000102,-7,0,1,-0.25480769108265533
0001102993-24-000102,-6,0,0,-0.25480769108265533
0001102993-24-000102,-5,0,0,-0.25480769108265533
0001102993-24-000102,-4,0,0,-0.25480769108265533
0001102993-24-000102,-3,0,0,-0.25480769108265533
0001102993-24-000102,-2,0,0,-0.25480769108265533
0001102993-24-000102,-1,0,2,-0.25480769108265533
0001102993-24-000102,0,0,0,-0.25480769108265533
0001102993-24-000102,1,0,2,-0.25480769108265533
0001102993-24-000102,2,0,0,-0.25480769108265533
0001102993-24-000102,3,0,0,-0.25480769108265533
0001102993-24-000102,4,0,0,-0.25480769108265533
0001102993-24-000102,5,0,0,-0.25480769108265533
0001102993-24-000102,6,0,1,-0.25480769108265533
0001102993-24-000102,7,3,0,-0.25480769108265533
0001102993-24-000102,8,0,0,-0.25480769108265533
0001104657-24-000007,-8,0,0,0.3333332962963004
0001104657-24-000007,-7,0,0,0.3333332962963004
0001104657-24-000007,-6,0,0,0.3333332962963004
0001104657-24-000007,-5,0,0,0.3333332962963004
0001104657-24-000007,-4,0,0,0.3333332962963004
0001104657-24-000007,-3,2,0,0.3333332962963004
0001104657-24-000007,-2,0,0,0.3333332962963004
0001104657-24-000007,-1,0,0,0.3333332962963004
0001104657-24-000007,0,0,0,0.3333332962963004
0001104657-24-000007,1,0,0,0.3333332962963004
0001104657-24-000007,2,0,0,0.3333332962963004
0001104657-24-000007,3,0,0,0.3333332962963004
0001104657-24-000007,4,3,2,0.3333332962963004
0001104657-24-000007,5,0,0,0.3333332962963004
0001104657-24-000007,6,6,0,0.3333332962963004
0001104657-24-000007,7,8,0,0.3333332962963004
0001104657-24-000007,8,0,0,0.3333332962963004
0001104657-24-000112,-8,0,0,-0.21956515515597025
0001104657-24-000112,-7,0,0,-0.21956515515597025
0001104657-24-000112,-6,0,0,-0.21956515515597025
0001104657-24-000112,-5,0,0,-0.21956515515597025
0001104657-24-000112,-4,2,0,-0.21956515515597025
0001104657-24-000112,-3,0,0,-0.21956515515597025
0001104657-24-000112,-2,0,0,-0.21956515515597025
0001104657-24-000112,-1,0,0,-0.21956515515597025
0001104657-24-000112,0,0,2,-0.21956515515597025
0001104657-24-000112,1,0,0,-0.21956515515597025
0001104657-24-000112,2,0,0,-0.21956515515597025
0001104657-24-000112,3,0,0,-0.21956515515597025
0001104657-24-000112,4,11,0,-0.21956515515597025
0001104657-24-000112,5,0,0,-0.21956515515597025
0001104657-24-000112,6,0,0,-0.21956515515597025
0001104657-24-000112,7,0,0,-0.21956515515597025
0001104657-24-000112,8,2,0,-0.21956515515597025
0001104659-24-000088,-8,0,0,-0.16201840900944292
0001104659-24-000088,-7,0,0,-0.16201840900944292
0001104659-24-000088,-6,0,0,-0.16201840900944292
0001104659-24-000088,-5,0,0,-0.16201840900944292
0001104659-24-000088,-4,0,0,-0.16201840900944292
0001104659-24-000088,-3,0,0,-0.16201840900944292
0001104659-24-000088,-2,0,0,-0.16201840900944292
0001104659-24-000088,-1,0,0,-0.16201840900944292
0001104659-24-000088,0,0,21,-0.16201840900944292
0001104659-24-000088,1,0,0,-0.16201840900944292
0001104659-24-000088,2,0,0,-0.16201840900944292
0001104659-24-000088,3,0,0,-0.16201840900944292
0001104659-24-000088,4,0,0,-0.16201840900944292
0001104659-24-000088,5,0,0,-0.16201840900944292
0001104659-24-000088,6,0,0,-0.16201840900944292
0001104659-24-000088,7,0,0,-0.16201840900944292
0001104659-24-000088,8,0,0,-0.16201840900944292
0001104659-24-000089,-8,0,0,0.09153670026369976
0001104659-24-000089,-7,0,0,0.09153670026369976
0001104659-24-000089,-6,0,0,0.09153670026369976
0001104659-24-000089,-5,0,0,0.09153670026369976
0001104659-24-000089,-4,0,0,0.09153670026369976
0001104659-24-000089,-3,0,0,0.09153670026369976
0001104659-24-000089,-2,0,0,0.09153670026369976
0001104659-24-000089,-1,0,0,0.09153670026369976
0001104659-24-000089,0,18,0,0.09153670026369976
0001104659-24-000089,1,0,0,0.09153670026369976
0001104659-24-000089,2,0,0,0.09153670026369976
0001104659-24-000089,3,0,0,0.09153670026369976
0001104659-24-000089,4,0,0,0.09153670026369976
0001104659-24-000089,5,0,0,0.09153670026369976
0001104659-24-000089,6,0,0,0.09153670026369976
0001104659-24-000089,7,0,0,0.09153670026369976
0001104659-24-000089,8,0,0,0.09153670026369976
0001104659-24-000135,-8,0,0,0.0
0001104659-24-000135,-7,0,0,0.0
0001104659-24-000135,-6,0,0,0.0
0001104659-24-000135,-5,0,0,0.0
0001104659-24-000135,-4,0,0,0.0
0001104659-24-000135,-3,0,0,0.0
0001104659-24-000135,-2,0,0,0.0
0001104659-24-000135,-1,0,0,0.0
0001104659-24-000135,0,0,0,0.0
0001104659-24-000135,1,0,0,0.0
0001104659-24-000135,2,0,0,0.0
0001104659-24-000135,3,0,0,0.0
0001104659-24-000135,4,0,0,0.0
0001104659-24-000135,5,0,0,0.0
0001104659-24-000135,6,0,0,0.0
0001104659-24-000135,7,0,0,0.0
0001104659-24-000135,8,0,0,0.0
0001104659-24-000232,-8,0,0,-0.38723401644183303
0001104659-24-000232,-7,0,0,-0.38723401644183303
0001104659-24-000232,-6,0,0,-0.38723401644183303
0001104659-24-000232,-5,0,0,-0.38723401644183303
0001104659-24-000232,-4,0,0,-0.38723401644183303
0001104659-24-000232,-3,0,0,-0.38723401644183303
0001104659-24-000232,-2,0,0,-0.38723401644183303
0001104659-24-000232,-1,0,0,-0.38723401644183303
0001104659-24-000232,0,0,0,-0.38723401644183303
0001104659-24-000232,1,0,0,-0.38723401644183303
0001104659-24-000232,2,0,0,-0.38723401644183303
0001104659-24-000232,3,0,0,-0.38723401644183303
0001104659-24-000232,4,0,1,-0.38723401644183303
0001104659-24-000232,5,0,0,-0.38723401644183303
0001104659-24-000232,6,0,0,-0.38723401644183303
0001104659-24-000232,7,0,0,-0.38723401644183303
0001104659-24-000232,8,0,0,-0.38723401644183303
0001104659-24-000321,-8,0,0,-0.48288285339583287
0001104659-24-000321,-7,0,0,-0.48288285339583287
0001104659-24-000321,-6,0,0,-0.48288285339583287
0001104659-24-000321,-5,0,0,-0.48288285339583287
0001104659-24-000321,-4,0,0,-0.48288285339583287
0001104659-24-000321,-3,0,0,-0.48288285339583287
0001104659-24-000321,-2,0,0,-0.48288285339583287
0001104659-24-000321,-1,0,0,-0.48288285339583287
0001104659-24-000321,0,0,1,-0.48288285339583287
0001104659-24-000321,1,0,0,-0.48288285339583287
0001104659-24-000321,2,0,0,-0.48288285339583287
0001104659-24-000321,3,0,0,-0.48288285339583287
0001104659-24-000321,4,0,0,-0.48288285339583287
0001104659-24-000321,5,0,0,-0.48288285339583287
0001104659-24-000321,6,0,0,-0.48288285339583287
0001104659-24-000321,7,0,0,-0.48288285339583287
0001104659-24-000321,8,0,0,-0.48288285339583287
0001104659-24-000325,-8,0,0,-0.5024630376232544
0001104659-24-000325,-7,0,0,-0.5024630376232544
0001104659-24-000325,-6,0,0,-0.5024630376232544
0001104659-24-000325,-5,0,0,-0.5024630376232544
